1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6412000;Frankfurt am Main;voll.;423;376;47;0;0;0;14;12;2;14;12;2;60;54;6;36;33;3;289;262;27;24;15;9;313;277;36
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6412000;Frankfurt am Main;vers.;90;76;14;0;0;0;4;4;0;4;4;0;15;12;3;9;9;0;55;46;9;7;5;2;62;51;11
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6412000;Frankfurt am Main;insg.;513;452;61;0;0;0;18;16;2;18;16;2;75;66;9;45;42;3;344;308;36;31;20;11;375;328;47
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8311000;Freiburg im Breisgau;voll.;71;67;4;0;0;0;2;2;0;2;2;0;16;16;0;21;20;1;32;29;3;0;0;0;32;29;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8311000;Freiburg im Breisgau;vers.;19;18;1;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;16;15;1;0;0;0;16;15;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8311000;Freiburg im Breisgau;insg.;90;85;5;0;0;0;2;2;0;2;2;0;18;18;0;22;21;1;48;44;4;0;0;0;48;44;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9563000;Fürth;voll.;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9563000;Fürth;vers.;4;4;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;0;0;0;1;1;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9563000;Fürth;insg.;6;6;0;0;0;0;0;0;0;0;0;0;3;3;0;1;1;0;2;2;0;0;0;0;2;2;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5513000;Gelsenkirchen;voll.;52;47;5;0;0;0;9;8;1;9;8;1;10;10;0;2;2;0;27;24;3;4;3;1;31;27;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5513000;Gelsenkirchen;vers.;12;11;1;0;0;0;2;2;0;2;2;0;5;5;0;1;1;0;4;3;1;0;0;0;4;3;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5513000;Gelsenkirchen;insg.;64;58;6;0;0;0;11;10;1;11;10;1;15;15;0;3;3;0;31;27;4;4;3;1;35;30;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3159016;Göttingen;voll.;14;11;3;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;12;9;3;0;0;0;12;9;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3159016;Göttingen;vers.;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;0;0;0;3;3;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3159016;Göttingen;insg.;18;15;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;15;12;3;0;0;0;15;12;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5754008;Gütersloh;voll.;27;22;5;0;0;0;2;2;0;2;2;0;12;10;2;4;3;1;9;7;2;0;0;0;9;7;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5754008;Gütersloh;vers.;6;3;3;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;1;1;0;2;0;2;3;1;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5754008;Gütersloh;insg.;33;25;8;0;0;0;2;2;0;2;2;0;14;11;3;5;4;1;10;8;2;2;0;2;12;8;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5914000;Hagen;voll.;43;36;7;0;0;0;3;3;0;3;3;0;5;5;0;9;9;0;22;19;3;4;0;4;26;19;7
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5914000;Hagen;vers.;21;18;3;0;0;0;3;3;0;3;3;0;1;1;0;4;3;1;12;10;2;1;1;0;13;11;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5914000;Hagen;insg.;64;54;10;0;0;0;6;6;0;6;6;0;6;6;0;13;12;1;34;29;5;5;1;4;39;30;9
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;15002000;Halle (Saale);voll.;94;84;10;0;0;0;6;6;0;6;6;0;29;26;3;22;21;1;33;29;4;4;2;2;37;31;6
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;15002000;Halle (Saale);vers.;27;24;3;0;0;0;6;6;0;6;6;0;8;8;0;2;2;0;9;7;2;2;1;1;11;8;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;15002000;Halle (Saale);insg.;121;108;13;0;0;0;12;12;0;12;12;0;37;34;3;24;23;1;42;36;6;6;3;3;48;39;9
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;2000000;Hamburg;voll.;660;578;82;0;0;0;28;25;3;28;25;3;89;86;3;74;69;5;424;369;55;45;29;16;469;398;71
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;2000000;Hamburg;vers.;171;151;20;0;0;0;13;12;1;13;12;1;25;24;1;27;24;3;99;85;14;7;6;1;106;91;15
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;2000000;Hamburg;insg.;831;729;102;0;0;0;41;37;4;41;37;4;114;110;4;101;93;8;523;454;69;52;35;17;575;489;86
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5915000;Hamm;voll.;33;27;6;0;0;0;4;2;2;4;2;2;2;2;0;7;6;1;17;15;2;3;2;1;20;17;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5915000;Hamm;vers.;15;11;4;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;11;10;1;1;0;1;12;10;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5915000;Hamm;insg.;48;38;10;0;0;0;5;3;2;5;3;2;3;2;1;8;6;2;28;25;3;4;2;2;32;27;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3241001;Hannover;voll.;214;193;21;0;0;0;6;5;1;6;5;1;33;32;1;31;29;2;135;119;16;9;8;1;144;127;17
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3241001;Hannover;vers.;42;37;5;0;0;0;2;2;0;2;2;0;4;4;0;6;6;0;26;23;3;4;2;2;30;25;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3241001;Hannover;insg.;256;230;26;0;0;0;8;7;1;8;7;1;37;36;1;37;35;2;161;142;19;13;10;3;174;152;22
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8221000;Heidelberg;voll.;15;13;2;0;0;0;0;0;0;0;0;0;5;5;0;1;1;0;9;7;2;0;0;0;9;7;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8221000;Heidelberg;vers.;3;2;1;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8221000;Heidelberg;insg.;18;15;3;0;0;0;1;1;0;1;1;0;6;5;1;2;2;0;9;7;2;0;0;0;9;7;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8121000;Heilbronn;voll.;13;10;3;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;10;8;2;1;1;0;11;9;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8121000;Heilbronn;vers.;3;3;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8121000;Heilbronn;insg.;16;13;3;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;12;10;2;1;1;0;13;11;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5916000;Herne;voll.;13;12;1;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;6;6;0;1;0;1;7;6;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5916000;Herne;vers.;7;4;3;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;5;3;2;0;0;0;5;3;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5916000;Herne;insg.;20;16;4;0;0;0;0;0;0;0;0;0;5;4;1;3;3;0;11;9;2;1;0;1;12;9;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3254021;Hildesheim;voll.;16;13;3;0;0;0;0;0;0;0;0;0;4;2;2;2;2;0;9;8;1;1;1;0;10;9;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3254021;Hildesheim;vers.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;3;2;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3254021;Hildesheim;insg.;19;15;4;0;0;0;0;0;0;0;0;0;4;2;2;2;2;0;12;10;2;1;1;0;13;11;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9161000;Ingolstadt;voll.;3;3;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9161000;Ingolstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9161000;Ingolstadt;insg.;3;3;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;16053000;Jena;voll.;6;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;4;0;1;1;0;5;5;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;16053000;Jena;vers.;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;16053000;Jena;insg.;7;7;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;4;0;1;1;0;5;5;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7312000;Kaiserslautern;voll.;14;12;2;0;0;0;1;1;0;1;1;0;1;1;0;4;4;0;8;6;2;0;0;0;8;6;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7312000;Kaiserslautern;vers.;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7312000;Kaiserslautern;insg.;15;12;3;0;0;0;2;1;1;2;1;1;1;1;0;4;4;0;8;6;2;0;0;0;8;6;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8212000;Karlsruhe;voll.;39;35;4;0;0;0;2;2;0;2;2;0;1;1;0;8;8;0;24;21;3;4;3;1;28;24;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8212000;Karlsruhe;vers.;8;6;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;3;2;2;2;0;7;5;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8212000;Karlsruhe;insg.;47;41;6;0;0;0;2;2;0;2;2;0;2;2;0;8;8;0;29;24;5;6;5;1;35;29;6
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6611000;Kassel;voll.;57;47;10;0;0;0;1;1;0;1;1;0;9;8;1;2;2;0;44;36;8;1;0;1;45;36;9
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6611000;Kassel;vers.;23;20;3;0;0;0;4;4;0;4;4;0;4;4;0;2;2;0;12;10;2;1;0;1;13;10;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6611000;Kassel;insg.;80;67;13;0;0;0;5;5;0;5;5;0;13;12;1;4;4;0;56;46;10;2;0;2;58;46;12
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;1002000;Kiel;voll.;77;62;15;0;0;0;10;8;2;10;8;2;18;17;1;11;10;1;34;25;9;4;2;2;38;27;11
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;1002000;Kiel;vers.;12;10;2;0;0;0;1;1;0;1;1;0;2;2;0;2;2;0;7;5;2;0;0;0;7;5;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;1002000;Kiel;insg.;89;72;17;0;0;0;11;9;2;11;9;2;20;19;1;13;12;1;41;30;11;4;2;2;45;32;13
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7111000;Koblenz;voll.;20;17;3;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;13;12;1;2;1;1;15;13;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7111000;Koblenz;vers.;12;11;1;0;0;0;2;2;0;2;2;0;0;0;0;1;1;0;9;8;1;0;0;0;9;8;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7111000;Koblenz;insg.;32;28;4;0;0;0;2;2;0;2;2;0;2;2;0;4;3;1;22;20;2;2;1;1;24;21;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5315000;Köln;voll.;466;399;67;0;0;0;27;24;3;27;24;3;82;76;6;57;50;7;267;219;48;33;30;3;300;249;51
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5315000;Köln;vers.;126;93;33;0;0;0;10;5;5;10;5;5;27;24;3;15;9;6;66;50;16;8;5;3;74;55;19
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5315000;Köln;insg.;592;492;100;0;0;0;37;29;8;37;29;8;109;100;9;72;59;13;333;269;64;41;35;6;374;304;70
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5114000;Krefeld;voll.;65;44;21;0;0;0;4;3;1;4;3;1;8;5;3;2;2;0;36;30;6;15;4;11;51;34;17
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5114000;Krefeld;vers.;17;12;5;0;0;0;2;2;0;2;2;0;1;1;0;0;0;0;10;8;2;4;1;3;14;9;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5114000;Krefeld;insg.;82;56;26;0;0;0;6;5;1;6;5;1;9;6;3;2;2;0;46;38;8;19;5;14;65;43;22
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;14713000;Leipzig;voll.;180;166;14;0;0;0;12;10;2;12;10;2;41;41;0;27;25;2;89;79;10;11;11;0;100;90;10
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;14713000;Leipzig;vers.;34;28;6;0;0;0;4;2;2;4;2;2;11;10;1;4;3;1;14;12;2;1;1;0;15;13;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;14713000;Leipzig;insg.;214;194;20;0;0;0;16;12;4;16;12;4;52;51;1;31;28;3;103;91;12;12;12;0;115;103;12
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5316000;Leverkusen;voll.;30;26;4;0;0;0;2;1;1;2;1;1;5;5;0;7;7;0;13;11;2;3;2;1;16;13;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5316000;Leverkusen;vers.;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;2;2;0;0;0;0;2;2;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5316000;Leverkusen;insg.;35;31;4;0;0;0;2;1;1;2;1;1;6;6;0;9;9;0;15;13;2;3;2;1;18;15;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;1003000;Lübeck;voll.;37;35;2;0;0;0;0;0;0;0;0;0;12;12;0;7;7;0;16;14;2;2;2;0;18;16;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;1003000;Lübeck;vers.;10;8;2;0;0;0;1;1;0;1;1;0;3;3;0;2;1;1;4;3;1;0;0;0;4;3;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;1003000;Lübeck;insg.;47;43;4;0;0;0;1;1;0;1;1;0;15;15;0;9;8;1;20;17;3;2;2;0;22;19;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7314000;Ludwigshafen am Rhein;voll.;53;44;9;0;0;0;16;15;1;16;15;1;10;7;3;7;7;0;16;12;4;4;3;1;20;15;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7314000;Ludwigshafen am Rhein;vers.;27;26;1;0;0;0;5;5;0;5;5;0;7;7;0;7;7;0;7;6;1;1;1;0;8;7;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7314000;Ludwigshafen am Rhein;insg.;80;70;10;0;0;0;21;20;1;21;20;1;17;14;3;14;14;0;23;18;5;5;4;1;28;22;6
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;15003000;Magdeburg;voll.;68;65;3;0;0;0;4;4;0;4;4;0;20;20;0;15;15;0;26;24;2;3;2;1;29;26;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;15003000;Magdeburg;vers.;27;23;4;0;0;0;5;4;1;5;4;1;9;9;0;3;2;1;10;8;2;0;0;0;10;8;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;15003000;Magdeburg;insg.;95;88;7;0;0;0;9;8;1;9;8;1;29;29;0;18;17;1;36;32;4;3;2;1;39;34;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7315000;Mainz;voll.;45;42;3;0;0;0;2;2;0;2;2;0;16;16;0;8;7;1;15;13;2;4;4;0;19;17;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7315000;Mainz;vers.;16;12;4;0;0;0;0;0;0;0;0;0;5;5;0;3;3;0;7;4;3;1;0;1;8;4;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;7315000;Mainz;insg.;61;54;7;0;0;0;2;2;0;2;2;0;21;21;0;11;10;1;22;17;5;5;4;1;27;21;6
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8222000;Mannheim;voll.;46;45;1;0;0;0;5;4;1;5;4;1;2;2;0;8;8;0;27;27;0;4;4;0;31;31;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8222000;Mannheim;vers.;20;16;4;0;0;0;3;2;1;3;2;1;1;1;0;3;3;0;12;9;3;1;1;0;13;10;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;8222000;Mannheim;insg.;66;61;5;0;0;0;8;6;2;8;6;2;3;3;0;11;11;0;39;36;3;5;5;0;44;41;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5170024;Moers;voll.;15;14;1;0;0;0;5;4;1;5;4;1;1;1;0;4;4;0;5;5;0;0;0;0;5;5;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5170024;Moers;vers.;5;5;0;0;0;0;4;4;0;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5170024;Moers;insg.;20;19;1;0;0;0;9;8;1;9;8;1;1;1;0;4;4;0;5;5;0;1;1;0;6;6;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5116000;Mönchengladbach;voll.;64;58;6;0;0;0;2;1;1;2;1;1;18;18;0;7;7;0;33;29;4;4;3;1;37;32;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5116000;Mönchengladbach;vers.;15;9;6;0;0;0;2;1;1;2;1;1;1;1;0;2;1;1;8;5;3;2;1;1;10;6;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5116000;Mönchengladbach;insg.;79;67;12;0;0;0;4;2;2;4;2;2;19;19;0;9;8;1;41;34;7;6;4;2;47;38;9
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5117000;Mülheim an der Ruhr;voll.;16;14;2;0;0;0;2;2;0;2;2;0;5;5;0;0;0;0;4;3;1;5;4;1;9;7;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5117000;Mülheim an der Ruhr;vers.;5;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;3;1;0;0;0;4;3;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5117000;Mülheim an der Ruhr;insg.;21;18;3;0;0;0;2;2;0;2;2;0;6;6;0;0;0;0;8;6;2;5;4;1;13;10;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9162000;München;voll.;121;105;16;0;0;0;6;6;0;6;6;0;41;37;4;18;15;3;48;43;5;8;4;4;56;47;9
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9162000;München;vers.;45;39;6;0;0;0;6;6;0;6;6;0;19;17;2;5;5;0;15;11;4;0;0;0;15;11;4
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9162000;München;insg.;166;144;22;0;0;0;12;12;0;12;12;0;60;54;6;23;20;3;63;54;9;8;4;4;71;58;13
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5515000;Münster;voll.;96;88;8;0;0;0;1;1;0;1;1;0;16;15;1;15;13;2;57;53;4;7;6;1;64;59;5
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5515000;Münster;vers.;22;19;3;0;0;0;0;0;0;0;0;0;1;1;0;7;6;1;12;10;2;2;2;0;14;12;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5515000;Münster;insg.;118;107;11;0;0;0;1;1;0;1;1;0;17;16;1;22;19;3;69;63;6;9;8;1;78;71;7
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5162024;Neuss;voll.;33;30;3;0;0;0;3;3;0;3;3;0;12;12;0;5;4;1;13;11;2;0;0;0;13;11;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5162024;Neuss;vers.;6;6;0;0;0;0;2;2;0;2;2;0;1;1;0;0;0;0;2;2;0;1;1;0;3;3;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5162024;Neuss;insg.;39;36;3;0;0;0;5;5;0;5;5;0;13;13;0;5;4;1;15;13;2;1;1;0;16;14;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9564000;Nürnberg;voll.;62;51;11;0;0;0;3;2;1;3;2;1;6;6;0;8;7;1;42;33;9;3;3;0;45;36;9
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9564000;Nürnberg;vers.;11;9;2;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;6;4;2;1;1;0;7;5;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;9564000;Nürnberg;insg.;73;60;13;0;0;0;3;2;1;3;2;1;7;7;0;11;10;1;48;37;11;4;4;0;52;41;11
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5119000;Oberhausen;voll.;40;37;3;0;0;0;6;5;1;6;5;1;19;17;2;3;3;0;11;11;0;1;1;0;12;12;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5119000;Oberhausen;vers.;18;14;4;0;0;0;5;3;2;5;3;2;4;3;1;6;5;1;3;3;0;0;0;0;3;3;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5119000;Oberhausen;insg.;58;51;7;0;0;0;11;8;3;11;8;3;23;20;3;9;8;1;14;14;0;1;1;0;15;15;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6413000;Offenbach am Main;voll.;15;13;2;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;8;8;0;3;2;1;11;10;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6413000;Offenbach am Main;vers.;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;3;3;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;6413000;Offenbach am Main;insg.;19;17;2;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;9;9;0;5;4;1;14;13;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3403000;Oldenburg (Oldenburg);voll.;27;25;2;0;0;0;2;2;0;2;2;0;7;7;0;1;1;0;15;13;2;2;2;0;17;15;2
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3403000;Oldenburg (Oldenburg);vers.;8;6;2;0;0;0;1;1;0;1;1;0;2;1;1;3;3;0;2;1;1;0;0;0;2;1;1
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3403000;Oldenburg (Oldenburg);insg.;35;31;4;0;0;0;3;3;0;3;3;0;9;8;1;4;4;0;17;14;3;2;2;0;19;16;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3404000;Osnabrück;voll.;37;32;5;0;0;0;0;0;0;0;0;0;9;7;2;3;3;0;23;21;2;2;1;1;25;22;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3404000;Osnabrück;vers.;12;7;5;0;0;0;0;0;0;0;0;0;2;2;0;2;0;2;8;5;3;0;0;0;8;5;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;3404000;Osnabrück;insg.;49;39;10;0;0;0;0;0;0;0;0;0;11;9;2;5;3;2;31;26;5;2;1;1;33;27;6
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;5774032;Paderborn;voll.;23;21;2;0;0;0;1;1;0;1;1;0;4;4;0;2;2;0;15;14;1;1;0;1;16;14;2
